index,seriesName,network,season,title,imdb,engagement,dateAired,run.time,format,monster.name,monster.gender,mainMonsterGender,monster.type,monster.subtype,monster.species,monster.amount,caught.fred,caught.daphnie,caught.velma,caught.shaggy,caught.scooby,caught.other,num.caught,caught.not,caught,captured.fred,captured.daphnie,captured.velma,captured.shaggy,captured.scooby,num.captured,unmask.fred,unmask.daphnie,unmask.velma,unmask.shaggy,unmask.scooby,unmask.other,settingTerrain,suspects.amount,non-suspect,arrested,culprit.gender,culprit.amount,motive,if.it.wasnt.for,and.that,number.of.snacks,split.up,another.mystery,set.a.trap,jeepers,jinkies,my.glasses,just.about.wrapped.up,zoinks,groovy,scooby.doo.where.are.you,rooby.rooby.roo
516,"Be Cool, Scooby-Doo!",Boomerang,1,Eating Crow,7.4,54,3/23/2016,22,TV Series,"Scarecrow,Scarecrow","Male,Male",Male,"Possessed Object,Possessed Object","Humanoid,Humanoid","Scarecrow,Scarecrow",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,4,FALSE,FALSE,"Male,Male",2,Natural Resource,NULL,NULL,0,0,0,0,0,0,0,0,1,0,0,0
517,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and WWE: Curse of the Speed Demon,6.2,1179,8/9/2016,81,Movie,Inferno,Male,Male,Undead,Skeleton,Demon,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Island,20,FALSE,TRUE,"Male,Female",2,Competition,you meddling kids,speedster dog,0,0,1,0,0,2,0,0,3,0,0,1
518,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Shaggy's Showdown,6.8,1120,2/14/2017,80,Movie,Ghost of Dapper Jack Rogers,Male,Male,Ghost,Cowboy,Human,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Desert,15,FALSE,TRUE,"Male,Male",2,Theft,those moddling kids,NULL,0,0,1,0,0,1,0,0,2,0,0,3
519,"Be Cool, Scooby-Doo!",Boomerang,1,I Scooby Dooby Do,7.2,58,6/20/2017,22,TV Series,Ghost of the Cliff Bride,Female,Female,Undead,Zombie,Human,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,4,FALSE,FALSE,"Female,Female",2,Competition,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
520,"Be Cool, Scooby-Doo!",Boomerang,1,El Bandito,7.6,52,6/20/2017,22,TV Series,Spirit of El Bandito,Male,Male,Undead,Skeleton,Human,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,3,FALSE,TRUE,Male,1,Treasure,kids,NULL,0,1,0,0,0,0,0,0,0,0,0,0
521,"Be Cool, Scooby-Doo!",Boomerang,1,Into the Mouth Madcap,7.2,50,6/20/2017,22,TV Series,Madcap the Killer Clown,Male,Male,Disguised,Clown,Human,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,4,FALSE,TRUE,Male,1,Competition,you meddling kids,NULL,0,1,0,0,0,0,0,0,2,0,0,0
522,"Be Cool, Scooby-Doo!",Boomerang,1,The Norse Case Scenario,7.3,48,6/20/2017,22,TV Series,"Viking Ghosts,Viking Ghosts,Viking Ghosts","Male,Male,Male",Male,"Ghost,Ghost,Ghost","Viking,Viking,Viking","Human,Human,Human",3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Forest,6,FALSE,TRUE,"Male,Female,Male",3,Natural Resource,you meddling kids being excited to eat food out of the trash,NULL,0,0,0,0,0,0,0,0,0,0,0,1
523,"Be Cool, Scooby-Doo!",Boomerang,1,The People vs. Fred Jones,7.7,50,6/20/2017,22,TV Series,Toxic Mutant,Male,Male,Undead,Mutant,Human,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,3,FALSE,TRUE,Male,1,Theft,that meddling lawyer didn't discover that suprise envelope with evidence that proved who the toxic mutant really was,NULL,0,0,0,0,0,0,0,0,1,0,0,0
524,Lego,Warner Home Video,Movie,LEGO Scooby-Doo! Blowout Beach Bash,5.6,565,7/25/2017,77,Movie,"Ghost Pirate,Ghost Pirate","Male,Female",Male,"Ghost,Ghost","Pirate,Pirate","Human,Human",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Coast,9,FALSE,TRUE,"Male,Female,Male,Female,Male,Male",6,Treasure,our meddling kids,NULL,1 box,0,0,0,1,13,1,0,2,0,1,1
525,"Be Cool, Scooby-Doo!",Boomerang,2,Some Fred Time,8.2,53,11/14/2017,22,TV Series,Dorsal Foot,Male,Male,Animal,Humanoid,Shark,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Coast,3,FALSE,TRUE,Male,1,Competition,NULL,NULL,0,0,0,0,0,0,0,0,1,0,0,1
526,"Be Cool, Scooby-Doo!",Boomerang,2,There Wolf,7.5,40,11/15/2017,22,TV Series,Werewolf,Male,Male,Animal,Werewolf,Human,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Forest,3,FALSE,TRUE,Male,1,Theft,mimes,NULL,0,1,0,0,0,1,0,0,1,0,0,0
527,"Be Cool, Scooby-Doo!",Boomerang,2,Renn Scare,7.4,40,11/15/2017,22,TV Series,Jester Monster,Male,Male,Disguised,Jester,Human,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Forest,3,FALSE,TRUE,Male,1,Competition,NULL,NULL,0,1,1,0,0,0,0,0,0,0,0,0
528,"Be Cool, Scooby-Doo!",Boomerang,2,How to Train Your Coward,7.6,42,12/21/2017,22,TV Series,Vampire,Male,Male,Undead,Vampire,Human,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,3,FALSE,TRUE,"Male,Male",2,Theft,actually I can't get mad at my little meddling munchkins,NULL,0,1,0,0,0,1,0,0,1,0,0,0
529,"Be Cool, Scooby-Doo!",Boomerang,2,Worst in Show,7.1,38,11/17/2017,22,TV Series,Houndbeast,Male,Male,Animal,Beast,Hound,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,4,FALSE,TRUE,Female,1,Competition,I gotta say that very impressive song and dance routine well done,plus the meddling stuff,0,1,0,0,0,0,0,0,0,0,0,0
530,"Be Cool, Scooby-Doo!",Boomerang,2,Mysteries on the Disorient Express,7.5,42,11/18/2017,22,TV Series,"Grim Reaper,Mummy,Tengu,Tarasque,Tzitzimitl,Manticore,Haniver,Hemogoblin","Male,Male,Male,Male,Female,Male,Male,Male",Male,"Undead,Undead,Mythical,Mythical,Magician,Mythical,Mythical,Mythical","Skeleton,Mummy,Humanoid,Humanoid,Shaman,Beast,Beast,Goblin","Human,Human,Chicken,Turtle,Human,Manticore,Beast,Goblin",8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,4,TRUE,TRUE,"Male,Female,Male",3,Theft,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
531,"Be Cool, Scooby-Doo!",Boomerang,2,Halloween,7.4,43,9/28/2017,22,TV Series,"Baba Yaga,Baba Yaga House","Female,Male",Female,"Magician,Possessed Object","Witch,House","Human,House",2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,3,FALSE,TRUE,"Female,Male",2,Competition,NULL,NULL,0,0,0,0,0,0,0,0,1,0,0,0
532,"Be Cool, Scooby-Doo!",Boomerang,2,The Curse of Kaniaku,7.5,39,11/19/2017,22,TV Series,Kaniaku,Male,Male,Animal,Demon,Crab,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,4,FALSE,TRUE,Male,1,Competition,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
533,"Be Cool, Scooby-Doo!",Boomerang,2,Vote Velma,6.6,40,11/19/2017,22,TV Series,Ghost of Amos Littlefield,Male,Male,Ghost,Ghost,Human,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,5,FALSE,TRUE,Female,2,Competition,NULL,NULL,0,1,0,0,0,0,0,0,0,0,0,1
534,"Be Cool, Scooby-Doo!",Boomerang,2,Scroogey Doo,7.7,47,11/30/2017,22,TV Series,"Ghost of Jacob Marley,Ghost of Christmas Past,Ghost of Christmas Present,Ghost of Christmas Future","Male,Female,Male,Male",Male,"Ghost,Ghost,Ghost,Ghost","Ghost,Ghost,Ghost,Ghost","Human,Human,Human,Human",4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,4,FALSE,TRUE,Male,1,Theft,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
535,"Be Cool, Scooby-Doo!",Boomerang,2,In Space,8,44,11/20/2017,22,TV Series,Space Kook,Male,Male,Extraterrestrial,Humanoid,Alien,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Space,3,TRUE,TRUE,Male,1,Natural Resource,NULL,NULL,0,1,0,0,0,0,0,0,0,0,0,0
536,"Be Cool, Scooby-Doo!",Boomerang,2,Doo Not Distrub,7.9,50,11/21/2017,22,TV Series,Ghost of Mother,Female,Female,Undead,Zombie,Human,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Snow,2,TRUE,TRUE,Male,1,Competition,NULL,NULL,0,1,0,0,0,0,0,0,0,0,0,0
537,"Be Cool, Scooby-Doo!",Boomerang,2,Silver Scream,7.4,38,11/22/2017,22,TV Series,Ghost of Archie Barnes,Male,Male,Ghost,Ghost,Human,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,5,FALSE,TRUE,Female,1,Competition,you meddling with it,NULL,0,0,0,0,0,0,0,0,0,0,0,0
538,"Be Cool, Scooby-Doo!",Boomerang,2,Fright of Hand,7.2,35,11/22/2017,22,TV Series,Mutant Rabbit,Male,Male,Animal,Giant,Rabbit,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,3,TRUE,TRUE,"Male,Male",2,Competition,NULL,NULL,0,1,0,0,0,0,0,0,0,0,0,0
539,"Be Cool, Scooby-Doo!",Boomerang,2,Greece in the World,6.7,35,11/23/2017,22,TV Series,Arachne,Female,Female,Mythical,Humanoid,Spider,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,TRUE,FALSE,TRUE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,4,FALSE,TRUE,"Male,Male",2,Competition,the itching,NULL,0,1,0,1,0,0,0,0,0,0,0,0
540,Warner Home Video,Cartoon Network,Movie,Batman: The Brave and the Bold: Bat-Mite Presents: Batman's Strangest Cases!,6.6,1698,1/9/2018,75,Movie,Crimson Cloak,Male,Male,Ghost,Phantom,Human,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Urban,15,TRUE,TRUE,"Male,Male",2,Conquer,you meddling kids,NULL,several,1,1,0,4,8,0,0,5,0,0,1
541,"Be Cool, Scooby-Doo!",Boomerang,2,American Goth,7.1,41,3/8/2018,22,TV Series,Plant Monster,Male,Male,Plant,Humanoid,Bush,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,4,FALSE,TRUE,Male,1,Competition,NULL,NULL,0,1,0,0,0,0,0,0,1,0,0,0
542,"Be Cool, Scooby-Doo!",Boomerang,2,Omelettes Are Forever,7.2,31,3/9/2018,22,TV Series,Minus,Male,Male,Disguised,Mutant,Human,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,4,FALSE,TRUE,"Female,Male",2,Competition,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
543,"Be Cool, Scooby-Doo!",Boomerang,2,Ghost in the Mystery Machine,7.4,36,3/10/2018,22,TV Series,The Mystery Machine,Female,Female,Possessed Object,Car,Vehicle,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Desert,4,FALSE,TRUE,"Male,Female",2,Competition,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
544,"Be Cool, Scooby-Doo!",Boomerang,2,Naughty or Ice,7.4,38,3/11/2018,22,TV Series,Ice Man,Male,Male,Ancient,Caveman,Human,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Snow,3,FALSE,TRUE,Female,1,Theft,NULL,NULL,0,1,0,0,0,0,0,0,1,0,0,0
545,"Be Cool, Scooby-Doo!",Boomerang,2,Night of the Upsetting Shorts,7.3,39,3/12/2018,22,TV Series,Ape Man,Male,Male,Animal,Half-Human,Ape,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Urban,5,FALSE,FALSE,Female,1,Competition,NULL,NULL,0,2,0,0,0,0,1,0,0,0,0,0
546,"Be Cool, Scooby-Doo!",Boomerang,2,Junkyard Dogs,6.9,37,3/13/2018,22,TV Series,Trash Monster,Male,Male,Mechanical,Robot,Robot,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,3,FALSE,TRUE,Male,1,Theft,you meddling little friends,NULL,0,0,0,0,0,1,0,0,0,0,0,0
547,"Be Cool, Scooby-Doo!",Boomerang,2,Protein Titans 2,6.7,33,3/14/2018,22,TV Series,Ghost Chef,Male,Male,Ghost,Chef,Human,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,4,FALSE,TRUE,"Female,Female",2,Competition,"blah, blah, blah",NULL,0,0,0,0,0,1,0,0,1,0,0,0
548,"Be Cool, Scooby-Doo!",Boomerang,2,World of Witchcraft,6.9,33,3/15/2018,22,TV Series,Demon of Salem,Male,Male,Mythical,Demon,Demon,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,4,FALSE,TRUE,"Male,Female",2,Theft,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0
549,"Be Cool, Scooby-Doo!",Boomerang,2,Professor Huh? Part 1,7.8,37,3/16/2018,22,TV Series,Professor Huh?,Male,Male,Disguised,Random,Human,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,5,NULL,NULL,NULL,0,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,0,0,0
550,"Be Cool, Scooby-Doo!",Boomerang,2,Professor Huh? Part 6 3/4,7.9,36,3/17/2018,22,TV Series,Professor Huh?,Male,Male,Disguised,Random,Human,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,3,FALSE,TRUE,"Female,Male, Male",3,Competition,NULL,NULL,0,0,0,0,0,0,0,0,1,0,0,0
551,"Be Cool, Scooby-Doo!",Boomerang,2,Pizza O'Possumm's,6.8,31,3/18/2018,11,TV Series,Pizza O'Possum,Male,Male,Mechanical,Robot,Rat,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,3,FALSE,FALSE,Female,1,Competition,you meddling grown-ups,NULL,0,0,0,0,0,0,0,0,0,0,0,0
552,"Be Cool, Scooby-Doo!",Boomerang,2,The Curse of Half-Beard's Booty,6.8,31,3/18/2018,11,TV Series,Half-Beard's Ghost,Male,Male,Ghost,Pirate,Human,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cave,3,FALSE,TRUE,"Male,Male,Female",3,Treasure,NULL,NULL,0,0,0,0,0,0,0,0,1,0,0,0
553,Supernatural,The CW,Crossover,Scoobynatural,9.6,6929,3/29/2018,42,Crossover,"Phantasm,Ghost Kid","Male,Male",Male,"Undead,Undead","Phantasm,Ghost","Human,Human",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Rural,6,FALSE,TRUE,Male,1,Competition,those meddling kids,NULL,0,1,1,0,2,2,0,0,1,0,0,0
554,Warner Home Video,Warner Home Video,Movie,Daphne & Velma,4.2,1557,5/22/2018,75,Movie,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,FALSE,FALSE,NULL,NULL,FALSE,0,FALSE,1,NULL,FALSE,FALSE,NULL,NULL,0,NULL,FALSE,FALSE,NULL,NULL,FALSE,Urban,11,FALSE,TRUE,"Female,Male",2,Theft,you meddling kids,NULL,0,0,0,0,0,3,0,0,0,0,0,0
555,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and the Gourmet Ghost,7.3,825,9/11/2018,77,Movie,Red Ghost,Male,Male,Ghost,Phantom,Human,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Rural,11,FALSE,TRUE,Male,1,Competition,NULL,NULL,0,0,0,0,2,0,1,0,2,0,1,1
556,OK K.O.!,Cartoon Network,Crossover,Monster Party,8.1,26,10/1/2018,11,Crossover,Living Tree,Male,Male,Plant,Tree,Tree,1,NULL,NULL,NULL,NULL,NULL,FALSE,0,TRUE,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,Rural,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
557,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and the Curse of the 13th Ghost,6.5,1182,2/5/2019,82,Movie,Asmodeus,Male,Male,Mythical,Demon,Demon,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Mountain,4,FALSE,TRUE,Male,1,Treasure,you meddling kids,NULL,4,0,0,0,0,2,1,0,3,0,0,1
558,Scooby-Doo and Guess Who?,Boomerang,1,Revenge of the Swamp Monster,7,126,6/27/2019,22,TV Series,Swamp Monster,Male,Male,Animal,Humanoid,Swamp-Monster,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Swamp,5,FALSE,TRUE,Male,1,Competition,meddling basketball leggendand assist king and bowling aficionado Christ Paul,"caddy legend, Shaggy Rodgers",0,0,1,0,0,0,0,0,0,0,0,1
559,Scooby-Doo and Guess Who?,Boomerang,1,A Mystery Solving Gang Divided,7.9,93,7/2/2019,22,TV Series,Civil War Zombie Ghosts,Male,Male,Ghost,Soldier,Human,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Rural,2,FALSE,TRUE,Male,1,Treasure,"you meddling kids, uh, all 10 of you",NULL,0,0,0,0,0,1,0,0,1,0,0,1
560,Scooby-Doo and Guess Who?,Boomerang,1,Peebles' Pet Show of Terrible Terrors!,7.9,79,7/11/2019,22,TV Series,Fish Monster,Male,Male,Animal,Humanoid,Fish,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Urban,1,TRUE,TRUE,Male,1,Competition,you meddling kids,"Wanda Sykes, and Magilla Gorilla",1 box,0,1,0,0,0,0,0,2,0,0,1
561,Scooby-Doo and Guess Who?,Boomerang,1,"Elementary, My Dear Shaggy!",8.1,78,7/18/2019,22,TV Series,Screaming Skulls of London,Male,Male,Ghost,Skulls,Skull,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,3,FALSE,TRUE,"Male,Male",2,Theft,you meddling dustbin lids,NULL,0,0,0,0,0,0,0,0,1,0,0,0
562,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Return to Zombie Island,5.7,1418,7/21/2019,80,Movie,"Zombies,Werecat Simone Lenoir,Werecat Lena Dupree,Werecat Jacques,Werecat","Male,Female,Female,Male,Male",Male,"Undead,Animal,Animal,Animal,Animal","Zombie,Werecat,Werecat,Werecat,Werecat","Human,Werecat,Werecat,Werecat,Werecat",5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Swamp,12,FALSE,TRUE,"Male,Female,Female,Male,Male,Male,Female",7,Treasure,you-you meddling whipper-snappers,NULL,2,0,1,1,1,0,0,0,0,0,0,1
563,Scooby-Doo and Guess Who?,Boomerang,1,Ollie Ollie In-Come Free!,7.3,84,7/25/2019,23,TV Series,Cat Mummy,Male,Male,Undead,Mummy,Cat,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,3,FALSE,TRUE,Male,1,Theft,you meddling kids,comedy legend Ricky Gervais,0,0,1,1,0,0,1,0,1,0,0,1
564,Scooby-Doo and Guess Who?,Boomerang,1,The Scooby of a Thousand Faces!,8.1,74,8/1/2019,22,TV Series,Minotaur,Male,Male,Mythical,Minotaur,Minotaur,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,2,FALSE,TRUE,Male,1,Treasure,you meddling kids,Wonder Woman,0,0,1,0,0,0,0,0,2,0,0,1
565,Scooby-Doo and Guess Who?,Boomerang,1,The Cursed Cabinet of Professor Madds Markson,8.3,70,8/8/2019,22,TV Series,"Ghost of Madds Markson,Madds Markson Monster","Male,Male",Male,"Undead,Animal","Ghost,Mutant","Human,Bunny",2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,3,TRUE,FALSE,Male,1,Entertainment,you meddling kids,Penn being so hard to fool,0,0,0,0,0,1,1,0,0,0,0,0
566,Scooby-Doo and Guess Who?,Boomerang,1,When Urkel-Bots Go Bad!,6.5,74,8/15/2019,22,TV Series,Technomancer,Male,Male,Magician,Technomancer,Human,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,4,FALSE,TRUE,Female,1,Natural Resource,you meddling kids,super-nerd Steven Quincy Urkel,several,0,0,0,1,0,2,0,2,0,0,0
567,Scooby-Doo and Guess Who?,Boomerang,1,The Fastest Food Fiend!,7.5,52,8/22/2019,23,TV Series,Spectral Speedster,Male,Male,Ghost,Humanoid,Monster,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,3,FALSE,TRUE,Male,1,Competition,you meddling kids,comedy legend Jim Gaffigan,0,0,1,1,1,1,0,0,2,0,0,0
